"File","Line","Status","MatchedClass","MatchedId","Snippet"
"src\core\base_page.py","255","NO_MATCH","","","def hover_over_element(self, locator: Tuple[str, str]):"
"src\core\base_page.py","257","NO_MATCH","","","Hover over element."
"src\core\base_page.py","260","NO_MATCH","","","locator: Tuple of (By method, locator value)"
"src\core\base_page.py","262","NO_MATCH","","","element = self.find_element(locator)"
"src\core\base_page.py","263","NO_MATCH","","","self.actions.move_to_element(element).perform()"
"src\core\base_page.py","264","NO_MATCH","","","logger.debug(f""Hovered over element: {locator}"")"
"src\core\base_page.py","266","NO_MATCH","","","def send_keys(self, locator: Tuple[str, str], text: str, clear_first: bool = True):"
"src\core\base_page.py","268","NO_MATCH","","","Send keys to element."
"src\core\base_page.py","271","NO_MATCH","","","locator: Tuple of (By method, locator value)"
"src\core\base_page.py","275","NO_MATCH","","","element = self.wait.until(EC.element_to_be_clickable(locator))"
"src\core\base_page.py","278","NO_MATCH","","","element.clear()"
"src\core\base_page.py","280","NO_MATCH","","","element.send_keys(text)"
"src\core\base_page.py","281","NO_MATCH","","","logger.debug(f""Sent keys to element {locator}: {text}"")"
"src\core\base_page.py","283","NO_MATCH","","","def send_keys_slowly(self, locator: Tuple[str, str], text: str, delay: float = 0.1, clear_first: bool = True):"
"src\core\base_page.py","285","NO_MATCH","","","Send keys to element with delay between characters."
"src\core\base_page.py","288","NO_MATCH","","","locator: Tuple of (By method, locator value)"
"src\core\base_page.py","293","NO_MATCH","","","element = self.wait.until(EC.element_to_be_clickable(locator))"
"src\core\base_page.py","296","NO_MATCH","","","element.clear()"
"src\core\base_page.py","299","NO_MATCH","","","element.send_keys(char)"
"src\core\base_page.py","300","NO_MATCH","","","time.sleep(delay)"
"src\core\base_page.py","302","NO_MATCH","","","logger.debug(f""Sent keys slowly to element {locator}: {text}"")"
"src\core\base_page.py","304","NO_MATCH","","","def clear_field(self, locator: Tuple[str, str]):"
"src\core\base_page.py","306","NO_MATCH","","","Clear input field."
"src\core\base_page.py","309","NO_MATCH","","","locator: Tuple of (By method, locator value)"
"src\core\base_page.py","311","NO_MATCH","","","element = self.find_element(locator)"
"src\core\base_page.py","312","NO_MATCH","","","element.clear()"
"src\core\base_page.py","313","NO_MATCH","","","logger.debug(f""Cleared field: {locator}"")"
"src\core\base_page.py","315","NO_MATCH","","","def get_text(self, locator: Tuple[str, str]) -> str:"
"src\core\base_page.py","317","NO_MATCH","","","Get text from element."
"src\core\base_page.py","320","NO_MATCH","","","locator: Tuple of (By method, locator value)"
"src\core\base_page.py","325","NO_MATCH","","","element = self.find_element(locator)"
"src\core\base_page.py","326","NO_MATCH","","","text = element.text"
"src\core\base_page.py","327","NO_MATCH","","","logger.debug(f""Got text from element {locator}: {text}"")"
"src\core\base_page.py","330","NO_MATCH","","","def get_attribute(self, locator: Tuple[str, str], attribute: str) -> str:"
"src\core\base_page.py","332","NO_MATCH","","","Get attribute value from element."
"src\core\base_page.py","335","NO_MATCH","","","locator: Tuple of (By method, locator value)"
"src\core\base_page.py","341","NO_MATCH","","","element = self.find_element(locator)"
"src\core\base_page.py","342","NO_MATCH","","","value = element.get_attribute(attribute)"
"src\core\base_page.py","343","NO_MATCH","","","logger.debug(f""Got attribute '{attribute}' from element {locator}: {value}"")"
"src\core\base_page.py","346","NO_MATCH","","","# ============================================================================="
"src\core\base_page.py","347","NO_MATCH","","","# Dropdown/Select Methods"
"src\core\base_page.py","348","NO_MATCH","","","# ============================================================================="
"src\core\base_page.py","350","NO_MATCH","","","def select_by_text(self, locator: Tuple[str, str], text: str):"
"src\core\base_page.py","352","NO_MATCH","","","Select dropdown option by visible text."
"src\core\base_page.py","355","NO_MATCH","","","locator: Tuple of (By method, locator value)"
"src\core\base_page.py","358","NO_MATCH","","","element = self.find_element(locator)"
"src\core\base_page.py","360","NO_MATCH","","","select.select_by_visible_text(text)"
"src\core\base_page.py","361","NO_MATCH","","","logger.debug(f""Selected by text '{text}' in dropdown: {locator}"")"
"src\core\base_page.py","363","NO_MATCH","","","def select_by_value(self, locator: Tuple[str, str], value: str):"
"src\core\base_page.py","365","NO_MATCH","","","Select dropdown option by value attribute."
"src\core\base_page.py","368","NO_MATCH","","","locator: Tuple of (By method, locator value)"
"src\core\base_page.py","371","NO_MATCH","","","element = self.find_element(locator)"
"src\core\base_page.py","373","NO_MATCH","","","select.select_by_value(value)"
"src\core\base_page.py","374","NO_MATCH","","","logger.debug(f""Selected by value '{value}' in dropdown: {locator}"")"
"src\core\base_page.py","376","NO_MATCH","","","def select_by_index(self, locator: Tuple[str, str], index: int):"
"src\core\base_page.py","378","NO_MATCH","","","Select dropdown option by index."
"src\core\base_page.py","381","NO_MATCH","","","locator: Tuple of (By method, locator value)"
"src\core\base_page.py","384","NO_MATCH","","","element = self.find_element(locator)"
"src\core\base_page.py","386","NO_MATCH","","","select.select_by_index(index)"
"src\core\base_page.py","387","NO_MATCH","","","logger.debug(f""Selected by index {index} in dropdown: {locator}"")"
"src\core\base_page.py","389","NO_MATCH","","","def get_selected_option_text(self, locator: Tuple[str, str]) -> str:"
"src\core\base_page.py","391","NO_MATCH","","","Get text of currently selected option in dropdown."
"src\core\base_page.py","394","NO_MATCH","","","locator: Tuple of (By method, locator value)"
"src\core\base_page.py","399","NO_MATCH","","","element = self.find_element(locator)"
"src\core\base_page.py","401","NO_MATCH","","","selected_option = select.first_selected_option"
"src\core\base_page.py","402","NO_MATCH","","","return selected_option.text"
"src\core\base_page.py","404","NO_MATCH","","","# ============================================================================="
"src\core\base_page.py","405","NO_MATCH","","","# Wait Methods"
"src\core\base_page.py","406","NO_MATCH","","","# ============================================================================="
"src\core\base_page.py","408","NO_MATCH","","","def wait_for_element_visible(self, locator: Tuple[str, str], timeout: int = None) -> WebElement:"
"src\core\base_page.py","410","NO_MATCH","","","Wait for element to be visible."
"src\core\base_page.py","413","NO_MATCH","","","locator: Tuple of (By method, locator value)"
"src\core\base_page.py","419","NO_MATCH","","","wait_time = timeout or ConfigManager.get_explicit_wait()"
"src\core\base_page.py","420","NO_MATCH","","","return WebDriverWait(self.driver, wait_time).until("
"src\core\base_page.py","421","NO_MATCH","","","EC.visibility_of_element_located(locator)"
"src\core\base_page.py","424","NO_MATCH","","","def wait_for_element_clickable(self, locator: Tuple[str, str], timeout: int = None) -> WebElement:"
"src\core\base_page.py","426","NO_MATCH","","","Wait for element to be clickable."
"src\core\base_page.py","429","NO_MATCH","","","locator: Tuple of (By method, locator value)"
"src\core\base_page.py","435","NO_MATCH","","","wait_time = timeout or ConfigManager.get_explicit_wait()"
"src\core\base_page.py","436","NO_MATCH","","","return WebDriverWait(self.driver, wait_time).until("
"src\core\base_page.py","437","NO_MATCH","","","EC.element_to_be_clickable(locator)"
"src\core\base_page.py","440","NO_MATCH","","","def wait_for_element_invisible(self, locator: Tuple[str, str], timeout: int = None):"
"src\core\base_page.py","442","NO_MATCH","","","Wait for element to become invisible."
"src\core\base_page.py","445","NO_MATCH","","","locator: Tuple of (By method, locator value)"
"src\core\base_page.py","448","NO_MATCH","","","wait_time = timeout or ConfigManager.get_explicit_wait()"
"src\core\base_page.py","449","NO_MATCH","","","WebDriverWait(self.driver, wait_time).until("
"src\core\base_page.py","450","NO_MATCH","","","EC.invisibility_of_element_located(locator)"
"src\core\base_page.py","453","NO_MATCH","","","def wait_for_text_to_be_present(self, locator: Tuple[str, str], text: str, timeout: int = None):"
"src\core\base_page.py","455","NO_MATCH","","","Wait for specific text to be present in element."
"src\core\base_page.py","458","NO_MATCH","","","locator: Tuple of (By method, locator value)"
"src\core\base_page.py","462","NO_MATCH","","","wait_time = timeout or ConfigManager.get_explicit_wait()"
"src\core\base_page.py","463","NO_MATCH","","","WebDriverWait(self.driver, wait_time).until("
"src\core\base_page.py","464","NO_MATCH","","","EC.text_to_be_present_in_element(locator, text)"
"src\core\base_page.py","469","NO_MATCH","","","Wait for page to load completely."
"src\core\base_page.py","474","NO_MATCH","","","WebDriverWait(self.driver, timeout).until("
"src\core\base_page.py","475","NO_MATCH","","","lambda driver: driver.execute_script(""return document.readyState"") == ""complete"""
"src\core\base_page.py","480","NO_MATCH","","","Wait for AJAX requests to complete (jQuery based)."
"src\core\base_page.py","486","NO_MATCH","","","WebDriverWait(self.driver, timeout).until("
"src\core\base_page.py","487","NO_MATCH","","","lambda driver: driver.execute_script(""return jQuery.active == 0"")"
"src\core\base_page.py","490","NO_MATCH","","","logger.warning(""jQuery not found or AJAX check failed"")"
"src\core\base_page.py","492","NO_MATCH","","","# ============================================================================="
"src\core\base_page.py","493","NO_MATCH","","","# JavaScript Execution Methods"
"src\core\base_page.py","494","NO_MATCH","","","# ============================================================================="
"src\core\base_page.py","498","NO_MATCH","","","Execute JavaScript code."
"src\core\base_page.py","507","NO_MATCH","","","return self.driver.execute_script(script, *args)"
"src\core\base_page.py","509","NO_MATCH","","","def scroll_to_element(self, locator: Tuple[str, str]):"
"src\core\base_page.py","511","NO_MATCH","","","Scroll to element."
"src\core\base_page.py","514","NO_MATCH","","","locator: Tuple of (By method, locator value)"
"src\core\base_page.py","516","NO_MATCH","","","element = self.find_element(locator)"
"src\core\base_page.py","517","NO_MATCH","","","self.driver.execute_script(""arguments[0].scrollIntoView(true);"", element)"
"src\core\base_page.py","518","NO_MATCH","","","logger.debug(f""Scrolled to element: {locator}"")"
"src\core\base_page.py","521","NO_MATCH","","","""""""Scroll to top of page."""""""
"src\core\base_page.py","522","NO_MATCH","","","self.driver.execute_script(""window.scrollTo(0, 0);"")"
"src\core\base_page.py","523","NO_MATCH","","","logger.debug(""Scrolled to top of page"")"
"src\core\base_page.py","526","NO_MATCH","","","""""""Scroll to bottom of page."""""""
"src\core\base_page.py","527","NO_MATCH","","","self.driver.execute_script(""window.scrollTo(0, document.body.scrollHeight);"")"
"src\core\base_page.py","528","NO_MATCH","","","logger.debug(""Scrolled to bottom of page"")"
"src\core\base_page.py","530","NO_MATCH","","","# ============================================================================="
"src\core\base_page.py","531","NO_MATCH","","","# Window/Frame Methods"
"src\core\base_page.py","532","NO_MATCH","","","# ============================================================================="
"src\core\base_page.py","534","NO_MATCH","","","def switch_to_frame(self, frame_locator: Union[int, str, Tuple[str, str]]):"
"src\core\base_page.py","536","NO_MATCH","","","Switch to frame."
"src\core\base_page.py","539","NO_MATCH","","","frame_locator: Frame index, name, or WebElement locator"
"src\core\base_page.py","541","NO_MATCH","","","if isinstance(frame_locator, tuple):"
"src\core\base_page.py","542","NO_MATCH","","","frame_element = self.find_element(frame_locator)"
"src\core\base_page.py","543","NO_MATCH","","","self.driver.switch_to.frame(frame_element)"
"src\core\base_page.py","545","NO_MATCH","","","self.driver.switch_to.frame(frame_locator)"
"src\core\base_page.py","546","NO_MATCH","","","logger.debug(f""Switched to frame: {frame_locator}"")"
"src\core\base_page.py","549","NO_MATCH","","","""""""Switch back to default content (main page)."""""""
"src\core\base_page.py","550","NO_MATCH","","","self.driver.switch_to.default_content()"
"src\core\base_page.py","551","NO_MATCH","","","logger.debug(""Switched to default content"")"
"src\core\base_page.py","554","NO_MATCH","","","""""""Switch to parent frame."""""""
"src\core\base_page.py","555","NO_MATCH","","","self.driver.switch_to.parent_frame()"
"src\core\base_page.py","556","NO_MATCH","","","logger.debug(""Switched to parent frame"")"
"src\core\base_page.py","559","NO_MATCH","","","""""""Get all window handles."""""""
"src\core\base_page.py","560","NO_MATCH","","","return self.driver.window_handles"
"src\core\base_page.py","564","NO_MATCH","","","Switch to specific window."
